MD	TVD	North	East	Dia	Color	Style
1764.8	1622.6	-494.2	217.1	1.5	1	0
1767.8	1625.2	-495.7	217.4	1.5	1	0
1770.9	1627.9	-497.1	217.7	1.5	1	0
1773.9	1630.5	-498.6	217.9	1.5	1	0
1777.0	1633.2	-500.1	218.2	1.5	1	0
1780.0	1635.8	-501.5	218.5	1.5	1	0
1783.1	1638.5	-503.0	218.8	1.5	1	0
1786.1	1641.1	-504.5	219.0	1.5	1	0
1789.2	1643.8	-506.0	219.3	1.5	1	0
1792.2	1646.4	-507.5	219.5	1.5	1	0
1795.3	1649.1	-509.0	219.8	1.5	1	0
1798.3	1651.7	-510.5	220.0	1.5	1	0
1801.4	1654.4	-512.0	220.3	1.5	1	0
1804.4	1657.0	-513.5	220.5	1.5	1	0
1807.5	1659.6	-515.1	220.8	1.5	1	0
1810.5	1662.3	-516.6	221.0	1.5	1	0
1813.6	1664.9	-518.1	221.3	1.5	1	0
1816.6	1667.5	-519.6	221.5	1.5	1	0
1819.7	1670.1	-521.1	221.8	1.5	1	0
1822.7	1672.7	-522.7	222.0	1.5	1	0
1825.8	1675.4	-524.2	222.3	1.5	1	0
1828.8	1678.0	-525.8	222.5	1.5	1	0
1831.8	1680.6	-527.3	222.8	1.5	1	0
1834.9	1683.2	-528.9	223.0	1.5	1	0
1837.9	1685.8	-530.4	223.3	1.5	1	0
1841.0	1688.4	-532.0	223.5	1.5	1	0
1844.0	1691.0	-533.6	223.8	1.5	1	0
1847.1	1693.6	-535.1	224.0	1.5	1	0
1850.1	1696.2	-536.7	224.2	1.5	1	0
1853.2	1698.8	-538.3	224.5	1.5	1	0
1856.2	1701.4	-539.9	224.7	1.5	1	0
1859.3	1704.0	-541.4	224.9	1.5	1	0
1862.3	1706.6	-543.0	225.1	1.5	1	0
1865.4	1709.2	-544.6	225.3	1.5	1	0
1868.4	1711.8	-546.2	225.6	1.5	1	0
1871.5	1714.4	-547.8	225.8	1.5	1	0
1874.5	1717.0	-549.3	226.0	1.5	1	0
1877.6	1719.6	-550.9	226.2	1.5	1	0
1880.6	1722.2	-552.5	226.4	1.5	1	0
1883.7	1724.8	-554.1	226.6	1.5	1	0
1886.7	1727.4	-555.7	226.9	1.5	1	0
1889.8	1730.0	-557.2	227.1	1.5	1	0
1892.8	1732.6	-558.8	227.3	1.5	1	0
1895.9	1735.2	-560.4	227.5	1.5	1	0
1898.9	1737.8	-562.0	227.7	1.5	1	0
1902.0	1740.4	-563.6	228.0	1.5	1	0
1905.0	1743.0	-565.1	228.2	1.5	1	0
1908.0	1745.6	-566.7	228.4	1.5	1	0
1911.1	1748.1	-568.3	228.7	1.5	1	0
1914.1	1750.7	-569.9	228.9	1.5	1	0
1917.2	1753.4	-571.5	229.1	1.5	1	0
1920.2	1756.0	-573.0	229.4	1.5	1	0
1923.3	1758.5	-574.6	229.7	1.5	1	0
1926.3	1761.1	-576.2	229.9	1.5	1	0
1929.4	1763.7	-577.8	230.2	1.5	1	0
1932.4	1766.3	-579.3	230.4	1.5	1	0
1935.5	1768.9	-580.9	230.7	1.5	1	0
1938.5	1771.5	-582.5	231.0	1.5	1	0
1941.6	1774.1	-584.1	231.2	1.5	1	0
1944.6	1776.7	-585.6	231.5	1.5	1	0
1947.7	1779.3	-587.2	231.8	1.5	1	0
1950.7	1781.9	-588.8	232.1	1.5	1	0
1953.8	1784.5	-590.4	232.3	1.5	1	0
1956.8	1787.1	-591.9	232.6	1.5	1	0
1959.9	1789.7	-593.5	232.9	1.5	1	0
1962.9	1792.3	-595.1	233.2	1.5	1	0
1966.0	1794.9	-596.6	233.5	1.5	1	0
1969.0	1797.5	-598.2	233.8	1.5	1	0
1972.1	1800.1	-599.8	234.1	1.5	1	0
1975.1	1802.7	-601.3	234.4	1.5	1	0
1978.2	1805.3	-602.9	234.7	1.5	1	0
1981.2	1807.9	-604.5	235.0	1.5	1	0
1984.2	1810.5	-606.0	235.3	1.5	1	0
1987.3	1813.1	-607.6	235.6	1.5	1	0
1990.3	1815.7	-609.2	235.9	1.5	1	0
1993.4	1818.3	-610.7	236.3	1.5	1	0
1996.4	1820.9	-612.3	236.6	1.5	1	0
1999.5	1823.5	-613.8	236.9	1.5	1	0
2002.5	1826.1	-615.4	237.2	1.5	1	0
2005.6	1828.6	-617.0	237.6	1.5	1	0
2008.6	1831.2	-618.5	237.9	1.5	1	0
2011.7	1833.9	-620.1	238.2	1.5	1	0
2014.7	1836.5	-621.7	238.5	1.5	1	0
2017.8	1839.0	-623.2	238.9	1.5	1	0
2020.8	1841.6	-624.8	239.2	1.5	1	0
2023.9	1844.2	-626.3	239.6	1.5	1	0
2026.9	1846.8	-627.9	239.9	1.5	1	0
2030.0	1849.4	-629.5	240.3	1.5	1	0
2033.0	1852.0	-631.0	240.6	1.5	1	0
2036.1	1854.6	-632.6	241.0	1.5	1	0
2039.1	1857.2	-634.1	241.3	1.5	1	0
2042.2	1859.8	-635.7	241.7	1.5	1	0
2045.2	1862.4	-637.3	242.1	1.5	1	0
2048.3	1865.0	-638.8	242.5	1.5	1	0
2051.3	1867.6	-640.4	242.8	1.5	1	0
2054.4	1870.2	-641.9	243.2	1.5	1	0
2057.4	1872.8	-643.5	243.6	1.5	1	0
2060.4	1875.4	-645.0	244.0	1.5	1	0
2063.5	1878.0	-646.6	244.4	1.5	1	0
2066.5	1880.6	-648.1	244.8	1.5	1	0
2069.6	1883.1	-649.7	245.2	1.5	1	0
2072.6	1885.8	-651.2	245.6	1.5	1	0
2075.7	1888.4	-652.7	246.0	1.5	1	0
2078.7	1890.9	-654.3	246.4	1.5	1	0
2081.8	1893.5	-655.8	246.8	1.5	1	0
2084.8	1896.2	-657.4	247.3	1.5	1	0
2087.9	1898.8	-658.9	247.7	1.5	1	0
2090.9	1901.3	-660.4	248.1	1.5	1	0
2094.0	1903.9	-662.0	248.5	1.5	1	0
2097.0	1906.6	-663.5	249.0	1.5	1	0
2100.1	1909.1	-665.0	249.4	1.5	1	0
2103.1	1911.7	-666.5	249.9	1.5	1	0
2106.2	1914.3	-668.1	250.3	1.5	1	0
2109.2	1916.9	-669.6	250.8	1.5	1	0
2112.3	1919.5	-671.1	251.2	1.5	1	0
2115.3	1922.1	-672.7	251.7	1.5	1	0
2118.4	1924.7	-674.2	252.2	1.5	1	0
2121.4	1927.3	-675.7	252.7	1.5	1	0
2124.5	1929.9	-677.2	253.2	1.5	1	0
2127.5	1932.5	-678.8	253.7	1.5	1	0
2130.6	1935.1	-680.3	254.1	1.5	1	0
2133.6	1937.7	-681.8	254.6	1.5	1	0
2136.6	1940.3	-683.3	255.1	1.5	1	0
2139.7	1942.9	-684.9	255.6	1.5	1	0
2142.7	1945.5	-686.3	256.2	1.5	1	0
2145.8	1948.1	-687.9	256.7	1.5	1	0
2148.8	1950.7	-689.4	257.2	1.5	1	0
2151.9	1953.2	-690.9	257.7	1.5	1	0
2154.9	1955.8	-692.4	258.2	1.5	1	0
2158.0	1958.4	-693.9	258.7	1.5	1	0
2161.0	1961.0	-695.4	259.3	1.5	1	0
2164.1	1963.6	-697.0	259.8	1.5	1	0
2167.1	1966.2	-698.5	260.4	1.5	1	0
2170.2	1968.8	-700.0	260.9	1.5	1	0
2173.2	1971.4	-701.5	261.4	1.5	1	0
2176.3	1974.0	-703.0	261.9	1.5	1	0
2179.3	1976.6	-704.5	262.5	1.5	1	0
2182.4	1979.2	-706.0	263.0	1.5	1	0
2185.4	1981.8	-707.5	263.6	1.5	1	0
2188.5	1984.4	-709.0	264.1	1.5	1	0
2191.5	1987.0	-710.5	264.6	1.5	1	0
2194.6	1989.6	-712.1	265.1	1.5	1	0
2197.6	1992.1	-713.6	265.7	1.5	1	0
2200.7	1994.7	-715.1	266.2	1.5	1	0
2203.7	1997.3	-716.6	266.7	1.5	1	0
2206.8	1999.9	-718.1	267.2	1.5	1	0
2209.8	2002.5	-719.6	267.8	1.5	1	0
2212.8	2005.1	-721.2	268.3	1.5	1	0
2215.9	2007.7	-722.7	268.8	1.5	1	0
2218.9	2010.3	-724.2	269.3	1.5	1	0
2222.0	2012.9	-725.7	269.9	1.5	1	0
2225.0	2015.5	-727.2	270.4	1.5	1	0
2228.1	2018.1	-728.7	270.9	1.5	1	0
2231.1	2020.7	-730.3	271.4	1.5	1	0
2234.2	2023.3	-731.8	271.9	1.5	1	0
2237.2	2025.9	-733.3	272.5	1.5	1	0
2240.3	2028.4	-734.8	272.9	1.5	1	0
2243.3	2031.0	-736.3	273.5	1.5	1	0
2246.4	2033.6	-737.9	274.0	1.5	1	0
2249.4	2036.2	-739.4	274.5	1.5	1	0
2252.5	2038.8	-740.9	275.0	1.5	1	0
2255.5	2041.4	-742.4	275.4	1.5	1	0
2258.6	2044.0	-744.0	275.9	1.5	1	0
2261.6	2046.6	-745.5	276.4	1.5	1	0
2264.7	2049.2	-747.0	276.9	1.5	1	0
2267.7	2051.8	-748.6	277.4	1.5	1	0
2270.8	2054.4	-750.1	277.8	1.5	1	0
2273.8	2056.9	-751.6	278.3	1.5	1	0
2276.9	2059.5	-753.2	278.8	1.5	1	0
2279.9	2062.1	-754.7	279.2	1.5	1	0
2283.0	2064.7	-756.3	279.7	1.5	1	0
2286.0	2067.3	-757.8	280.1	1.5	1	0
2289.0	2069.9	-759.3	280.6	1.5	1	0
2292.1	2072.5	-760.9	281.1	1.5	1	0
2295.1	2075.0	-762.4	281.5	1.5	1	0
2298.2	2077.6	-764.0	282.0	1.5	1	0
2301.2	2080.2	-765.5	282.4	1.5	1	0
2304.3	2082.8	-767.1	282.9	1.5	1	0
2307.3	2085.4	-768.6	283.3	1.5	1	0
2310.4	2088.0	-770.1	283.8	1.5	1	0
2313.4	2090.6	-771.7	284.2	1.5	1	0
2316.5	2093.2	-773.2	284.7	1.5	1	0
2319.5	2095.8	-774.8	285.1	1.5	1	0
2322.6	2098.4	-776.3	285.6	1.5	1	0
2325.6	2101.0	-777.9	286.0	1.5	1	0
2328.7	2103.5	-779.4	286.5	1.5	1	0
2331.7	2106.1	-781.0	286.9	1.5	1	0
2334.8	2108.7	-782.5	287.3	1.5	1	0
2337.8	2111.3	-784.1	287.7	1.5	1	0
2340.9	2113.9	-785.6	288.2	1.5	1	0
2343.9	2116.5	-787.2	288.6	1.5	1	0
2347.0	2119.1	-788.7	289.0	1.5	1	0
2350.0	2121.7	-790.3	289.4	1.5	1	0
2353.1	2124.2	-791.8	289.9	1.5	1	0
2356.1	2126.8	-793.4	290.3	1.5	1	0
2359.2	2129.4	-794.9	290.7	1.5	1	0
2362.2	2132.0	-796.5	291.2	1.5	1	0
2365.2	2134.6	-798.0	291.6	1.5	1	0
2368.3	2137.2	-799.6	292.1	1.5	1	0
2371.3	2139.8	-801.1	292.5	1.5	1	0
2374.4	2142.4	-802.6	293.0	1.5	1	0
2377.4	2145.0	-804.2	293.5	1.5	1	0
2380.5	2147.6	-805.7	293.9	1.5	1	0
2383.5	2150.2	-807.3	294.4	1.5	1	0
2386.6	2152.7	-808.8	294.8	1.5	1	0
2389.6	2155.3	-810.3	295.3	1.5	1	0
2392.7	2157.9	-811.9	295.7	1.5	1	0
2395.7	2160.5	-813.4	296.2	1.5	1	0
2398.8	2163.1	-814.9	296.7	1.5	1	0
2401.8	2165.7	-816.5	297.1	1.5	1	0
2404.9	2168.3	-818.0	297.6	1.5	1	0
2407.9	2170.9	-819.6	298.0	1.5	1	0
2411.0	2173.5	-821.1	298.5	1.5	1	0
2414.0	2176.1	-822.7	298.9	1.5	1	0
2417.1	2178.6	-824.2	299.4	1.5	1	0
2420.1	2181.2	-825.7	299.9	1.5	1	0
2423.2	2183.8	-827.3	300.3	1.5	1	0
2426.2	2186.4	-828.8	300.7	1.5	1	0
2429.3	2189.0	-830.4	301.2	1.5	1	0
2432.3	2191.6	-832.0	301.6	1.5	1	0
2435.4	2194.2	-833.5	302.0	1.5	1	0
2438.4	2196.8	-835.0	302.5	1.5	1	0
2441.4	2199.3	-836.6	302.9	1.5	1	0
2444.5	2201.9	-838.1	303.3	1.5	1	0
2447.5	2204.5	-839.7	303.8	1.5	1	0
2450.6	2207.1	-841.2	304.2	1.5	1	0
2453.6	2209.7	-842.8	304.6	1.5	1	0
2456.7	2212.3	-844.4	305.0	1.5	1	0
2459.7	2214.9	-845.9	305.4	1.5	1	0
2462.8	2217.5	-847.5	305.8	1.5	1	0
2465.8	2220.0	-849.0	306.3	1.5	1	0
2468.9	2222.6	-850.6	306.7	1.5	1	0
2471.9	2225.2	-852.1	307.1	1.5	1	0
2475.0	2227.8	-853.7	307.5	1.5	1	0
2478.0	2230.4	-855.2	307.9	1.5	1	0
2481.1	2233.0	-856.8	308.3	1.5	1	0
2484.1	2235.6	-858.3	308.7	1.5	1	0
2487.2	2238.2	-859.9	309.1	1.5	1	0
2490.2	2240.8	-861.5	309.5	1.5	1	0
2493.3	2243.4	-863.0	309.9	1.5	1	0
2496.3	2246.0	-864.5	310.3	1.5	1	0
2499.4	2248.6	-866.1	310.7	1.5	1	0
2502.4	2251.2	-867.6	311.1	1.5	1	0
2505.5	2253.8	-869.2	311.5	1.5	1	0
2508.5	2256.3	-870.8	311.9	1.5	1	0
2511.6	2258.9	-872.3	312.3	1.5	1	0
2514.6	2261.5	-873.9	312.7	1.5	1	0
2517.6	2264.1	-875.4	313.1	1.5	1	0
2520.7	2266.7	-877.0	313.4	1.5	1	0
2523.7	2269.3	-878.5	313.8	1.5	1	0
2526.8	2271.9	-880.1	314.2	1.5	1	0
2529.8	2274.5	-881.6	314.6	1.5	1	0
2532.9	2277.1	-883.2	315.0	1.5	1	0
2535.9	2279.7	-884.7	315.3	1.5	1	0
2539.0	2282.3	-886.3	315.7	1.5	1	0
2542.0	2284.9	-887.8	316.1	1.5	1	0
2545.1	2287.5	-889.4	316.5	1.5	1	0
2548.1	2290.1	-890.9	316.9	1.5	1	0
2551.2	2292.7	-892.5	317.3	1.5	1	0
2554.2	2295.3	-894.0	317.6	1.5	1	0
2557.3	2297.9	-895.6	318.0	1.5	1	0
2560.3	2300.4	-897.1	318.4	1.5	1	0
2563.4	2303.0	-898.7	318.8	1.5	1	0
2566.4	2305.7	-900.3	319.2	1.5	1	0
2569.5	2308.3	-901.8	319.6	1.5	1	0
2572.5	2310.8	-903.4	319.9	1.5	1	0
2575.6	2313.4	-904.9	320.3	1.5	1	0
2578.6	2316.0	-906.5	320.7	1.5	1	0
2581.7	2318.6	-908.0	321.1	1.5	1	0
2584.7	2321.2	-909.6	321.5	1.5	1	0
2587.8	2323.8	-911.1	321.8	1.5	1	0
2590.8	2326.4	-912.7	322.2	1.5	1	0
2593.8	2329.0	-914.2	322.6	1.5	1	0
2596.9	2331.6	-915.8	323.0	1.5	1	0
2599.9	2334.2	-917.4	323.4	1.5	1	0
2603.0	2336.7	-918.9	323.8	1.5	1	0
2606.0	2339.3	-920.5	324.2	1.5	1	0
2609.1	2341.9	-922.0	324.6	1.5	1	0
2612.1	2344.5	-923.6	325.0	1.5	1	0
2615.2	2347.1	-925.1	325.4	1.5	1	0
2618.2	2349.7	-926.7	325.8	1.5	1	0
2621.3	2352.3	-928.2	326.2	1.5	1	0
2624.3	2354.9	-929.8	326.7	1.5	1	0
2627.4	2357.5	-931.4	327.1	1.5	1	0
2630.4	2360.1	-932.9	327.5	1.5	1	0
2633.5	2362.6	-934.5	327.9	1.5	1	0
2636.5	2365.2	-936.1	328.3	1.5	1	0
2639.6	2367.7	-937.7	328.7	1.5	1	0
2642.6	2370.3	-939.3	329.2	1.5	1	0
2645.7	2372.8	-940.9	329.5	1.5	1	0
2648.7	2375.4	-942.6	330.0	1.5	1	0
2651.8	2377.9	-944.2	330.4	1.5	1	0
2654.8	2380.4	-945.9	330.8	1.5	1	0
2657.9	2382.9	-947.6	331.2	1.5	1	0
2660.9	2385.5	-949.3	331.6	1.5	1	0
2664.0	2388.0	-950.9	332.0	1.5	1	0
2667.0	2390.5	-952.7	332.4	1.5	1	0
2670.0	2393.0	-954.3	332.8	1.5	1	0
2673.1	2395.5	-956.0	333.3	1.5	1	0
2676.1	2398.0	-957.7	333.7	1.5	1	0
2679.2	2400.4	-959.4	334.1	1.5	1	0
2682.2	2402.9	-961.2	334.5	1.5	1	0
2685.3	2405.4	-962.9	334.9	1.5	1	0
2688.3	2407.9	-964.6	335.3	1.5	1	0
2691.4	2410.4	-966.3	335.8	1.5	1	0
2694.4	2412.8	-968.1	336.2	1.5	1	0
2697.5	2415.3	-969.8	336.7	1.5	1	0
2700.5	2417.8	-971.6	337.1	1.5	1	0
2703.6	2420.2	-973.3	337.6	1.5	1	0
2706.6	2422.7	-975.0	338.1	1.5	1	0
2709.7	2425.1	-976.8	338.5	1.5	1	0
2712.7	2427.5	-978.5	339.0	1.5	1	0
2715.8	2430.0	-980.3	339.5	1.5	1	0
2718.8	2432.4	-982.1	340.0	1.5	1	0
2721.9	2434.9	-983.8	340.5	1.5	1	0
2724.9	2437.3	-985.6	341.0	1.5	1	0
2728.0	2439.7	-987.4	341.5	1.5	1	0
2731.0	2442.1	-989.1	342.0	1.5	1	0
2734.1	2444.6	-990.9	342.5	1.5	1	0
2737.1	2447.0	-992.7	343.1	1.5	1	0
2740.2	2449.4	-994.5	343.6	1.5	1	0
2743.2	2451.8	-996.3	344.1	1.5	1	0
2746.2	2454.2	-998.1	344.7	1.5	1	0
2749.3	2456.6	-999.9	345.2	1.5	1	0
2752.3	2459.0	-1001.7	345.8	1.5	1	0
2755.4	2461.4	-1003.5	346.4	1.5	1	0
2758.4	2463.8	-1005.3	347.0	1.5	1	0
2761.5	2466.1	-1007.1	347.6	1.5	1	0
2764.5	2468.5	-1008.9	348.2	1.5	1	0
2767.6	2470.9	-1010.7	348.8	1.5	1	0
2770.6	2473.2	-1012.6	349.5	1.5	1	0
2773.7	2475.6	-1014.4	350.1	1.5	1	0
2776.7	2477.9	-1016.3	350.7	1.5	1	0
2779.8	2480.2	-1018.1	351.4	1.5	1	0
2782.8	2482.6	-1020.0	352.0	1.5	1	0
2785.9	2484.9	-1021.8	352.7	1.5	1	0
2788.9	2487.2	-1023.6	353.4	1.5	1	0
2792.0	2489.5	-1025.5	354.1	1.5	1	0
2795.0	2491.8	-1027.4	354.8	1.5	1	0
2798.1	2494.1	-1029.2	355.6	1.5	1	0
2801.1	2496.4	-1031.1	356.3	1.5	1	0
2804.2	2498.7	-1033.0	357.0	1.5	1	0
2807.2	2501.0	-1034.8	357.8	1.5	1	0
2810.3	2503.3	-1036.7	358.5	1.5	1	0
2813.3	2505.5	-1038.6	359.3	1.5	1	0
2816.4	2507.8	-1040.5	360.0	1.5	1	0
2819.4	2510.1	-1042.4	360.8	1.5	1	0
2822.4	2512.3	-1044.3	361.6	1.5	1	0
2825.5	2514.6	-1046.2	362.3	1.5	1	0
2828.5	2516.8	-1048.1	363.1	1.5	1	0
2831.6	2519.1	-1050.1	363.9	1.5	1	0
2834.6	2521.3	-1052.0	364.6	1.5	1	0
2837.7	2523.5	-1053.9	365.4	1.5	1	0
2840.7	2525.7	-1055.9	366.2	1.5	1	0
2843.8	2528.0	-1057.8	367.0	1.5	1	0
2846.8	2530.1	-1059.8	367.8	1.5	1	0
2849.9	2532.3	-1061.7	368.6	1.5	1	0
2852.9	2534.5	-1063.7	369.4	1.5	1	0
2856.0	2536.7	-1065.6	370.2	1.5	1	0
2859.0	2538.9	-1067.6	371.1	1.5	1	0
2862.1	2541.0	-1069.6	371.9	1.5	1	0
2865.1	2543.2	-1071.6	372.7	1.5	1	0
2868.2	2545.3	-1073.6	373.6	1.5	1	0
2871.2	2547.4	-1075.6	374.4	1.5	1	0
2874.3	2549.5	-1077.7	375.3	1.5	1	0
2877.3	2551.6	-1079.7	376.2	1.5	1	0
2880.4	2553.7	-1081.7	377.0	1.5	1	0
2883.4	2555.8	-1083.8	377.9	1.5	1	0
2886.5	2557.9	-1085.9	378.7	1.5	1	0
2889.5	2559.9	-1087.9	379.6	1.5	1	0
2892.6	2562.0	-1090.0	380.5	1.5	1	0
2895.6	2564.0	-1092.1	381.4	1.5	1	0
2898.6	2566.1	-1094.2	382.2	1.5	1	0
2901.7	2568.1	-1096.2	383.1	1.5	1	0
2904.7	2570.1	-1098.3	384.0	1.5	1	0
2907.8	2572.1	-1100.4	384.9	1.5	1	0
2910.8	2574.2	-1102.6	385.8	1.5	1	0
2913.9	2576.2	-1104.7	386.7	1.5	1	0
2916.9	2578.2	-1106.8	387.6	1.5	1	0
2920.0	2580.2	-1108.9	388.5	1.5	1	0
2923.0	2582.1	-1111.1	389.4	1.5	1	0
2926.1	2584.1	-1113.2	390.3	1.5	1	0
2929.1	2586.0	-1115.4	391.1	1.5	1	0
2932.2	2588.0	-1117.5	392.1	1.5	1	0
2935.2	2589.9	-1119.7	393.0	1.5	1	0
2938.3	2591.9	-1121.9	393.9	1.5	1	0
2941.3	2593.8	-1124.1	394.8	1.5	1	0
2944.4	2595.7	-1126.3	395.7	1.5	1	0
2947.4	2597.6	-1128.5	396.6	1.5	1	0
2950.5	2599.5	-1130.7	397.5	1.5	1	0
2953.5	2601.3	-1132.9	398.4	1.5	1	0
2956.6	2603.2	-1135.2	399.3	1.5	1	0
2959.6	2605.1	-1137.4	400.3	1.5	1	0
2962.7	2606.9	-1139.6	401.2	1.5	1	0
2965.7	2608.8	-1141.9	402.1	1.5	1	0
2968.8	2610.6	-1144.1	403.0	1.5	1	0
2971.8	2612.5	-1146.4	403.9	1.5	1	0
2974.8	2614.3	-1148.6	404.9	1.5	1	0
2977.9	2616.1	-1150.9	405.8	1.5	1	0
2980.9	2617.9	-1153.2	406.7	1.5	1	0
2984.0	2619.7	-1155.5	407.6	1.5	1	0
2987.0	2621.5	-1157.8	408.5	1.5	1	0
2990.1	2623.3	-1160.1	409.4	1.5	1	0
2993.1	2625.0	-1162.4	410.3	1.5	1	0
2996.2	2626.8	-1164.7	411.2	1.5	1	0
2999.2	2628.5	-1167.0	412.2	1.5	1	0
3002.3	2630.3	-1169.3	413.1	1.5	1	0
3005.3	2632.0	-1171.7	414.0	1.5	1	0
3008.4	2633.7	-1174.0	414.9	1.5	1	0
3011.4	2635.4	-1176.4	415.8	1.5	1	0
3014.5	2637.1	-1178.7	416.7	1.5	1	0
3017.5	2638.8	-1181.1	417.6	1.5	1	0
3020.6	2640.5	-1183.5	418.6	1.5	1	0
3023.6	2642.2	-1185.9	419.5	1.5	1	0
3026.7	2643.9	-1188.2	420.4	1.5	1	0
3029.7	2645.5	-1190.6	421.3	1.5	1	0
3032.8	2647.2	-1193.0	422.2	1.5	1	0
3035.8	2648.8	-1195.4	423.1	1.5	1	0
3038.9	2650.4	-1197.8	424.0	1.5	1	0
3041.9	2652.0	-1200.2	425.0	1.5	1	0
3045.0	2653.6	-1202.7	425.9	1.5	1	0
3048.0	2655.2	-1205.1	426.8	1.5	1	0
3051.0	2656.8	-1207.6	427.7	1.5	1	0
3054.1	2658.4	-1210.0	428.6	1.5	1	0
3057.1	2660.0	-1212.4	429.5	1.5	1	0
3060.2	2661.5	-1214.9	430.4	1.5	1	0
3063.2	2663.1	-1217.3	431.4	1.5	1	0
3066.3	2664.6	-1219.8	432.3	1.5	1	0
3069.3	2666.1	-1222.3	433.2	1.5	1	0
3072.4	2667.7	-1224.8	434.1	1.5	1	0
3075.4	2669.2	-1227.2	435.0	1.5	1	0
3078.5	2670.7	-1229.7	435.9	1.5	1	0
3081.5	2672.2	-1232.2	436.8	1.5	1	0
3084.6	2673.6	-1234.8	437.8	1.5	1	0
3087.6	2675.1	-1237.3	438.7	1.5	1	0
3090.7	2676.5	-1239.8	439.6	1.5	1	0
3093.7	2677.9	-1242.3	440.5	1.5	1	0
3096.8	2679.3	-1244.9	441.4	1.5	1	0
3099.8	2680.7	-1247.4	442.3	1.5	1	0
3102.9	2682.1	-1250.0	443.2	1.5	1	0
3105.9	2683.5	-1252.5	444.2	1.5	1	0
3109.0	2684.9	-1255.1	445.1	1.5	1	0
3112.0	2686.3	-1257.7	446.0	1.5	1	0
3115.1	2687.6	-1260.3	446.9	1.5	1	0
3118.1	2688.9	-1262.8	447.8	1.5	1	0
3121.2	2690.3	-1265.4	448.7	1.5	1	0
3124.2	2691.6	-1268.0	449.6	1.5	1	0
3127.2	2692.9	-1270.6	450.6	1.5	1	0
3130.3	2694.2	-1273.2	451.5	1.5	1	0
3133.3	2695.5	-1275.8	452.4	1.5	1	0
3136.4	2696.8	-1278.4	453.3	1.5	1	0
3139.4	2698.1	-1281.0	454.2	1.5	1	0
3142.5	2699.3	-1283.6	455.2	1.5	1	0
3145.5	2700.6	-1286.2	456.1	1.5	1	0
3148.6	2701.9	-1288.8	457.0	1.5	1	0
3151.6	2703.1	-1291.5	458.0	1.5	1	0
3154.7	2704.3	-1294.1	458.9	1.5	1	0
3157.7	2705.6	-1296.7	459.9	1.5	1	0
3160.8	2706.7	-1299.4	460.8	1.5	1	0
3163.8	2707.9	-1302.0	461.7	1.5	1	0
3166.9	2709.1	-1304.6	462.7	1.5	1	0
3169.9	2710.3	-1307.3	463.6	1.5	1	0
3173.0	2711.4	-1309.9	464.6	1.5	1	0
3176.0	2712.6	-1312.6	465.6	1.5	1	0
3179.1	2713.7	-1315.3	466.5	1.5	1	0
3182.1	2714.9	-1318.0	467.5	1.5	1	0
3185.2	2716.0	-1320.6	468.4	1.5	1	0
3188.2	2717.0	-1323.3	469.4	1.5	1	0
3191.3	2718.1	-1326.0	470.4	1.5	1	0
3194.3	2719.2	-1328.7	471.3	1.5	1	0
3197.4	2720.2	-1331.3	472.3	1.5	1	0
3200.4	2721.3	-1334.0	473.3	1.5	1	0
3203.4	2722.4	-1336.7	474.2	1.5	1	0
3206.5	2723.4	-1339.4	475.2	1.5	1	0
3209.5	2724.5	-1342.1	476.2	1.5	1	0
3212.6	2725.5	-1344.8	477.2	1.5	1	0
3215.6	2726.6	-1347.5	478.2	1.5	1	0
3218.7	2727.6	-1350.2	479.2	1.5	1	0
3221.7	2728.6	-1352.9	480.2	1.5	1	0
3224.8	2729.7	-1355.5	481.2	1.5	1	0
3227.8	2730.7	-1358.2	482.2	1.5	1	0
3230.9	2731.8	-1360.9	483.1	1.5	1	0
3233.9	2732.8	-1363.6	484.1	1.5	1	0
3237.0	2733.9	-1366.3	485.1	1.5	1	0
3240.0	2734.9	-1368.9	486.1	1.5	1	0
3243.1	2736.0	-1371.7	487.1	1.5	1	0
3246.1	2737.0	-1374.3	488.1	1.5	1	0
3249.2	2738.0	-1377.0	489.1	1.5	1	0
3252.2	2739.1	-1379.7	490.0	1.5	1	0
3255.3	2740.2	-1382.4	491.0	1.5	1	0
3258.3	2741.2	-1385.1	492.0	1.5	1	0
3261.4	2742.2	-1387.8	493.0	1.5	1	0
3264.4	2743.3	-1390.5	493.9	1.5	1	0
3267.5	2744.3	-1393.2	494.9	1.5	1	0
3270.5	2745.4	-1395.9	495.9	1.5	1	0
3273.6	2746.4	-1398.6	496.9	1.5	1	0
3276.6	2747.4	-1401.3	497.9	1.5	1	0
3279.6	2748.5	-1403.9	498.9	1.5	1	0
3282.7	2749.5	-1406.6	499.8	1.5	1	0
3285.7	2750.6	-1409.3	500.8	1.5	1	0
3288.8	2751.6	-1412.0	501.9	1.5	1	0
3291.8	2752.7	-1414.7	502.9	1.5	1	0
3294.9	2753.7	-1417.4	503.9	1.5	1	0
3297.9	2754.8	-1420.0	504.9	1.5	1	0
3301.0	2755.8	-1422.7	505.9	1.5	1	0
3304.0	2756.9	-1425.4	506.9	1.5	1	0
3307.1	2757.9	-1428.0	507.9	1.5	1	0
3310.1	2759.0	-1430.7	509.0	1.5	1	0
3313.2	2760.0	-1433.4	510.0	1.5	1	0
3316.2	2761.1	-1436.1	511.0	1.5	1	0
